order_id,order_date,customer_id,customer_type,variety_id,crop,method,quantity,unit_price_inr,discount_pct,revenue_inr,payment_mode,channel,fulfilment
O005903,2026-07-15,C2575,Wholesale / dealer,V09,Chilli,Pro-tray,5100,1.82,11.6,8205.29,UPI,Phone call,Van delivery
O005904,2026-07-15,C0375,Retail farmer,V04,Chilli,Pro-tray,800,1.87,0.0,1496.0,Cash,Phone call,Self pickup
O005905,2026-07-15,C2576,Retail farmer,V03,Chilli,Pro-tray,1200,1.77,0.0,2124.0,Cash,Walk-in,Self pickup
O005906,2026-07-15,C2577,Retail farmer,V04,Chilli,Pro-tray,3200,1.84,0.0,5888.0,Cash,Phone call,Self pickup
O005907,2026-07-15,C1407,Retail farmer,V01,Chilli,Pro-tray,3700,1.73,0.0,6401.0,UPI,WhatsApp,Self pickup
O005908,2026-07-15,C0100,Retail farmer,V04,Chilli,Nursery bed,2200,1.32,0.0,2904.0,Cash,WhatsApp,Self pickup
O005909,2026-07-15,C0839,Retail farmer,V02,Chilli,Pro-tray,700,1.64,0.0,1148.0,Cash,Walk-in,Self pickup
O005910,2026-07-15,C2051,Wholesale / dealer,V06,Chilli,Pro-tray,3200,1.44,8.7,4207.1,UPI,WhatsApp,Self pickup
O005911,2026-07-15,C2578,Retail farmer,V03,Chilli,Pro-tray,1400,1.85,0.0,2590.0,Cash,Phone call,Self pickup
O005912,2026-07-15,C1938,Retail farmer,V10,Chilli,Pro-tray,700,1.52,0.0,1064.0,UPI,WhatsApp,Self pickup
O005913,2026-07-15,C1262,Retail farmer,V11,Capsicum,Pro-tray,500,3.46,0.0,1730.0,UPI,WhatsApp,Self pickup
O005914,2026-07-16,C0575,Retail farmer,V04,Chilli,Pro-tray,1000,1.86,0.0,1860.0,Cash,Phone call,Self pickup
O005915,2026-07-16,C2269,Retail farmer,V02,Chilli,Pro-tray,1500,1.7,0.0,2550.0,Cash,Phone call,Self pickup
O005916,2026-07-16,C2579,Retail farmer,V01,Chilli,Pro-tray,1100,1.72,0.0,1892.0,UPI,Phone call,Self pickup
O005917,2026-07-16,C2124,Retail farmer,V03,Chilli,Nursery bed,4300,1.28,0.0,5504.0,Credit,WhatsApp,Self pickup
O005918,2026-07-16,C1182,Retail farmer,V12,Tomato,Pro-tray,900,2.0,0.0,1800.0,UPI,Walk-in,Self pickup
O005919,2026-07-16,C0991,Retail farmer,V13,Brinjal,Nursery bed,500,0.87,0.0,435.0,UPI,Phone call,Self pickup
O005920,2026-07-16,C2034,Wholesale / dealer,V14,Marigold,Pro-tray,12300,2.04,11.1,22306.79,Credit,Phone call,Self pickup
O005921,2026-07-16,C1991,Retail farmer,V16,Tobacco,Nursery bed,9500,0.13,1.8,1212.77,Cash,Phone call,Van delivery
O005922,2026-07-17,C1333,Retail farmer,V02,Chilli,Pro-tray,1500,1.65,0.0,2475.0,UPI,Walk-in,Self pickup
O005923,2026-07-17,C2050,Home gardener,V06,Chilli,Pro-tray,150,1.41,0.0,211.5,Cash,Walk-in,Self pickup
O005924,2026-07-17,C0882,Retail farmer,V06,Chilli,Nursery bed,500,0.98,0.0,490.0,UPI,WhatsApp,Self pickup
O005925,2026-07-17,C0578,Wholesale / dealer,V06,Chilli,Pro-tray,2500,1.44,10.7,3214.8,Credit,Phone call,Van delivery
O005926,2026-07-17,C2580,Retail farmer,V05,Chilli,Nursery bed,3800,1.25,0.0,4750.0,UPI,WhatsApp,Self pickup
O005927,2026-07-17,C1343,Retail farmer,V02,Chilli,Pro-tray,1000,1.61,0.0,1610.0,UPI,WhatsApp,Self pickup
O005928,2026-07-17,C1651,Retail farmer,V03,Chilli,Pro-tray,2600,1.79,0.0,4654.0,UPI,WhatsApp,Self pickup
O005929,2026-07-17,C2581,Retail farmer,V01,Chilli,Nursery bed,6200,1.18,0.9,7250.16,UPI,WhatsApp,Van delivery
O005930,2026-07-17,C1468,Wholesale / dealer,V05,Chilli,Nursery bed,2600,1.24,11.7,2846.79,Credit,Walk-in,Van delivery
O005931,2026-07-17,C2582,Home gardener,V11,Capsicum,Pro-tray,130,3.6,0.0,468.0,UPI,Walk-in,Self pickup
O005932,2026-07-17,C2305,Retail farmer,V12,Tomato,Pro-tray,900,2.03,0.0,1827.0,Credit,Phone call,Self pickup
O005933,2026-07-17,C0754,Retail farmer,V12,Tomato,Nursery bed,1000,1.41,0.0,1410.0,Credit,WhatsApp,Self pickup
O005934,2026-07-17,C0900,Retail farmer,V12,Tomato,Pro-tray,1000,2.03,0.0,2030.0,Cash,Walk-in,Self pickup
O005935,2026-07-17,C1556,Wholesale / dealer,V12,Tomato,Pro-tray,7300,1.93,11.0,12539.21,UPI,Phone call,Self pickup
O005936,2026-07-17,C0599,Retail farmer,V13,Brinjal,Pro-tray,1200,1.3,0.0,1560.0,UPI,Phone call,Self pickup
O005937,2026-07-17,C1264,Retail farmer,V13,Brinjal,Pro-tray,500,1.34,0.0,670.0,UPI,Walk-in,Self pickup
O005938,2026-07-17,C0500,Wholesale / dealer,V14,Marigold,Pro-tray,3700,1.94,8.4,6575.05,Credit,Phone call,Self pickup
O005939,2026-07-17,C2583,Retail farmer,V14,Marigold,Pro-tray,1100,2.02,0.0,2222.0,Cash,Phone call,Self pickup
O005940,2026-07-17,C0247,Retail farmer,V15,Marigold,Pro-tray,1200,1.83,0.0,2196.0,UPI,Walk-in,Self pickup
O005941,2026-07-17,C2584,Retail farmer,V15,Marigold,Pro-tray,900,1.88,0.0,1692.0,UPI,Walk-in,Self pickup
O005942,2026-07-17,C0134,Retail farmer,V15,Marigold,Pro-tray,1200,1.87,0.0,2244.0,UPI,WhatsApp,Self pickup
O005943,2026-07-17,C2023,Wholesale / dealer,V16,Tobacco,Nursery bed,26500,0.13,10.2,3093.61,UPI,Walk-in,Van delivery
O005944,2026-07-18,C2585,Retail farmer,V05,Chilli,Pro-tray,1100,1.71,0.0,1881.0,Cash,Phone call,Self pickup
O005945,2026-07-18,C0063,Retail farmer,V02,Chilli,Nursery bed,1600,1.17,0.0,1872.0,Cash,WhatsApp,Self pickup
O005946,2026-07-18,C2586,Retail farmer,V05,Chilli,Pro-tray,700,1.79,0.0,1253.0,UPI,Phone call,Van delivery
O005947,2026-07-18,C2587,Retail farmer,V08,Chilli,Pro-tray,700,1.69,0.0,1183.0,UPI,Walk-in,Self pickup
O005948,2026-07-18,C1618,Retail farmer,V07,Chilli,Pro-tray,1600,1.38,0.0,2208.0,UPI,Walk-in,Self pickup
O005949,2026-07-18,C2588,Retail farmer,V06,Chilli,Nursery bed,1200,1.01,0.0,1212.0,UPI,Walk-in,Self pickup
O005950,2026-07-18,C0688,Retail farmer,V01,Chilli,Nursery bed,1800,1.22,0.0,2196.0,Credit,Walk-in,Self pickup
O005951,2026-07-18,C0514,Wholesale / dealer,V01,Chilli,Pro-tray,1300,1.72,10.8,1994.51,Credit,WhatsApp,Self pickup
O005952,2026-07-18,C2589,Wholesale / dealer,V01,Chilli,Pro-tray,14700,1.76,11.6,22870.85,Credit,Phone call,Van delivery
O005953,2026-07-18,C0550,Wholesale / dealer,V09,Chilli,Pro-tray,16200,1.85,10.2,26913.06,Credit,Phone call,Van delivery
O005954,2026-07-18,C0215,Wholesale / dealer,V01,Chilli,Pro-tray,6000,1.69,9.9,9136.14,Credit,Walk-in,Van delivery
O005955,2026-07-18,C1228,Retail farmer,V11,Capsicum,Pro-tray,900,3.45,0.0,3105.0,Cash,Phone call,Self pickup
O005956,2026-07-18,C2263,Retail farmer,V15,Marigold,Pro-tray,1200,1.86,0.0,2232.0,UPI,WhatsApp,Self pickup
O005957,2026-07-18,C2590,Home gardener,V14,Marigold,Pro-tray,200,2.03,0.0,406.0,UPI,Walk-in,Van delivery
O005958,2026-07-18,C2591,Home gardener,V15,Marigold,Pro-tray,170,1.83,0.0,311.1,UPI,WhatsApp,Self pickup
O005959,2026-07-19,C2592,Retail farmer,V09,Chilli,Pro-tray,2200,1.85,0.0,4070.0,Cash,Walk-in,Van delivery
O005960,2026-07-19,C2593,Retail farmer,V04,Chilli,Pro-tray,900,1.91,0.0,1719.0,Cash,Phone call,Self pickup
O005961,2026-07-19,C2594,Home gardener,V07,Chilli,Pro-tray,50,1.35,0.0,67.5,UPI,Walk-in,Van delivery
O005962,2026-07-19,C2137,Wholesale / dealer,V06,Chilli,Pro-tray,19100,1.41,8.7,24588.0,Credit,Walk-in,Van delivery
O005963,2026-07-19,C2595,Retail farmer,V02,Chilli,Pro-tray,3300,1.66,0.0,5478.0,Cash,Walk-in,Self pickup
O005964,2026-07-19,C0673,Retail farmer,V02,Chilli,Nursery bed,800,1.16,0.0,928.0,UPI,Walk-in,Self pickup
O005965,2026-07-19,C0843,Home gardener,V09,Chilli,Pro-tray,180,1.89,0.0,340.2,UPI,Walk-in,Self pickup
O005966,2026-07-19,C2596,Retail farmer,V07,Chilli,Nursery bed,600,0.99,0.0,594.0,Cash,WhatsApp,Self pickup
O005967,2026-07-19,C1282,Wholesale / dealer,V07,Chilli,Pro-tray,6700,1.38,10.8,8247.43,UPI,Walk-in,Self pickup
O005968,2026-07-19,C2597,Retail farmer,V04,Chilli,Pro-tray,3900,1.84,0.0,7176.0,Credit,Walk-in,Self pickup
O005969,2026-07-19,C2598,Retail farmer,V12,Tomato,Nursery bed,1600,1.36,0.0,2176.0,UPI,Phone call,Self pickup
O005970,2026-07-19,C0954,Retail farmer,V12,Tomato,Pro-tray,500,1.96,0.0,980.0,UPI,Walk-in,Self pickup
O005971,2026-07-19,C1426,Wholesale / dealer,V13,Brinjal,Nursery bed,7500,0.88,8.1,6065.4,UPI,Walk-in,Van delivery
O005972,2026-07-19,C2599,Home gardener,V13,Brinjal,Pro-tray,130,1.29,0.0,167.7,UPI,Phone call,Self pickup
O005973,2026-07-19,C2600,Home gardener,V14,Marigold,Pro-tray,120,2.02,0.0,242.4,Credit,Phone call,Self pickup
O005974,2026-07-19,C2601,Home gardener,V15,Marigold,Pro-tray,160,1.88,0.0,300.8,UPI,Walk-in,Van delivery
O005975,2026-07-19,C1783,Retail farmer,V16,Tobacco,Nursery bed,6400,0.13,2.7,809.54,UPI,Walk-in,Van delivery
O005976,2026-07-20,C1224,Retail farmer,V09,Chilli,Nursery bed,1000,1.35,0.0,1350.0,UPI,WhatsApp,Self pickup
O005977,2026-07-20,C2602,Retail farmer,V04,Chilli,Pro-tray,1100,1.82,0.0,2002.0,UPI,Walk-in,Self pickup
O005978,2026-07-20,C2603,Retail farmer,V01,Chilli,Nursery bed,1200,1.18,0.0,1416.0,UPI,Walk-in,Self pickup
O005979,2026-07-20,C2604,Retail farmer,V09,Chilli,Pro-tray,1000,1.82,0.0,1820.0,Cash,WhatsApp,Self pickup
O005980,2026-07-20,C2605,Home gardener,V05,Chilli,Pro-tray,70,1.81,0.0,126.7,Cash,Phone call,Self pickup
O005981,2026-07-20,C2606,Retail farmer,V09,Chilli,Nursery bed,2600,1.34,0.0,3484.0,Credit,WhatsApp,Self pickup
O005982,2026-07-20,C2607,Retail farmer,V01,Chilli,Nursery bed,1600,1.23,0.0,1968.0,UPI,Walk-in,Self pickup
O005983,2026-07-20,C1169,Retail farmer,V04,Chilli,Pro-tray,1500,1.87,0.0,2805.0,UPI,Phone call,Self pickup
O005984,2026-07-20,C1282,Wholesale / dealer,V07,Chilli,Pro-tray,5400,1.41,11.3,6753.62,UPI,Walk-in,Self pickup
O005985,2026-07-20,C2608,Wholesale / dealer,V07,Chilli,Nursery bed,5400,0.99,8.7,4880.9,UPI,Walk-in,Van delivery
O005986,2026-07-20,C0515,Retail farmer,V12,Tomato,Pro-tray,2000,1.96,0.0,3920.0,Credit,WhatsApp,Self pickup
O005987,2026-07-20,C2609,Retail farmer,V12,Tomato,Pro-tray,2300,2.01,0.0,4623.0,UPI,Phone call,Self pickup
O005988,2026-07-20,C2610,Retail farmer,V13,Brinjal,Nursery bed,1300,0.86,0.0,1118.0,UPI,Walk-in,Self pickup
O005989,2026-07-20,C1463,Home gardener,V13,Brinjal,Pro-tray,80,1.33,0.0,106.4,UPI,WhatsApp,Self pickup
O005990,2026-07-20,C2227,Retail farmer,V14,Marigold,Nursery bed,1400,1.46,0.0,2044.0,UPI,Walk-in,Self pickup
O005991,2026-07-20,C1155,Wholesale / dealer,V16,Tobacco,Nursery bed,65100,0.14,10.8,8129.69,Cash,Walk-in,Self pickup
O005992,2026-07-21,C2611,Wholesale / dealer,V08,Chilli,Pro-tray,3800,1.75,11.5,5885.25,Credit,WhatsApp,Self pickup
O005993,2026-07-21,C0608,Retail farmer,V04,Chilli,Pro-tray,2000,1.9,0.0,3800.0,UPI,Phone call,Van delivery
O005994,2026-07-21,C1025,Retail farmer,V05,Chilli,Pro-tray,2400,1.81,0.0,4344.0,UPI,Walk-in,Self pickup
O005995,2026-07-21,C2612,Home gardener,V01,Chilli,Pro-tray,40,1.68,0.0,67.2,UPI,WhatsApp,Self pickup
O005996,2026-07-21,C0649,Retail farmer,V07,Chilli,Pro-tray,800,1.38,0.0,1104.0,UPI,Walk-in,Self pickup
O005997,2026-07-21,C1929,Wholesale / dealer,V11,Capsicum,Pro-tray,4900,3.5,9.8,15469.3,Cash,Walk-in,Self pickup
O005998,2026-07-21,C2613,Retail farmer,V12,Tomato,Pro-tray,400,1.97,0.0,788.0,Cash,Walk-in,Self pickup
O005999,2026-07-21,C2614,Home gardener,V12,Tomato,Pro-tray,80,1.93,0.0,154.4,Cash,WhatsApp,Self pickup
O006000,2026-07-21,C2615,Retail farmer,V13,Brinjal,Pro-tray,800,1.35,0.0,1080.0,UPI,Walk-in,Self pickup
O006001,2026-07-21,C2206,Retail farmer,V14,Marigold,Pro-tray,1900,1.94,0.0,3686.0,Cash,Walk-in,Self pickup
O006002,2026-07-21,C2423,Retail farmer,V15,Marigold,Pro-tray,1300,1.87,0.0,2431.0,UPI,WhatsApp,Self pickup
O006003,2026-07-21,C0810,Retail farmer,V16,Tobacco,Nursery bed,9400,0.13,2.3,1193.89,UPI,Phone call,Van delivery
O006004,2026-07-21,C0072,Retail farmer,V16,Tobacco,Nursery bed,3200,0.13,0.0,416.0,UPI,Walk-in,Self pickup
O006005,2026-07-21,C2466,Wholesale / dealer,V16,Tobacco,Nursery bed,59900,0.13,8.4,7132.89,Credit,WhatsApp,Self pickup
O006006,2026-07-22,C1830,Retail farmer,V06,Chilli,Nursery bed,3400,0.97,0.0,3298.0,UPI,WhatsApp,Self pickup
O006007,2026-07-22,C1033,Retail farmer,V03,Chilli,Pro-tray,1800,1.77,0.0,3186.0,UPI,Phone call,Self pickup
O006008,2026-07-22,C2616,Retail farmer,V01,Chilli,Nursery bed,800,1.21,0.0,968.0,UPI,Walk-in,Self pickup
O006009,2026-07-22,C2617,Wholesale / dealer,V08,Chilli,Nursery bed,18900,1.22,8.6,21075.01,Cash,Walk-in,Van delivery
O006010,2026-07-22,C2618,Retail farmer,V01,Chilli,Nursery bed,1500,1.24,0.0,1860.0,UPI,WhatsApp,Self pickup
O006011,2026-07-22,C1810,Retail farmer,V05,Chilli,Pro-tray,1300,1.74,0.0,2262.0,UPI,WhatsApp,Van delivery
O006012,2026-07-22,C0422,Retail farmer,V07,Chilli,Pro-tray,2200,1.37,0.0,3014.0,Cash,Phone call,Self pickup
O006013,2026-07-22,C0205,Retail farmer,V01,Chilli,Pro-tray,3100,1.68,0.0,5208.0,Credit,WhatsApp,Self pickup
O006014,2026-07-22,C2619,Retail farmer,V04,Chilli,Pro-tray,1100,1.84,0.0,2024.0,UPI,Walk-in,Self pickup
O006015,2026-07-22,C0631,Retail farmer,V06,Chilli,Nursery bed,2200,0.96,0.0,2112.0,UPI,Walk-in,Van delivery
O006016,2026-07-22,C2620,Retail farmer,V03,Chilli,Pro-tray,1600,1.84,0.0,2944.0,Cash,Phone call,Self pickup
O006017,2026-07-22,C1305,Retail farmer,V04,Chilli,Nursery bed,1300,1.34,0.0,1742.0,Cash,Phone call,Self pickup
O006018,2026-07-22,C0262,Wholesale / dealer,V01,Chilli,Nursery bed,5200,1.18,9.4,5559.22,Cash,Walk-in,Van delivery
O006019,2026-07-22,C1313,Retail farmer,V11,Capsicum,Pro-tray,500,3.52,0.0,1760.0,UPI,WhatsApp,Van delivery
O006020,2026-07-22,C2591,Home gardener,V11,Capsicum,Pro-tray,40,3.54,0.0,141.6,UPI,Phone call,Self pickup
O006021,2026-07-22,C2621,Retail farmer,V14,Marigold,Nursery bed,1300,1.46,0.0,1898.0,Cash,Walk-in,Self pickup
O006022,2026-07-22,C2462,Retail farmer,V15,Marigold,Pro-tray,600,1.82,0.0,1092.0,UPI,Walk-in,Self pickup
O006023,2026-07-22,C2379,Retail farmer,V15,Marigold,Pro-tray,600,1.89,0.0,1134.0,Cash,WhatsApp,Van delivery
O006024,2026-07-22,C2622,Wholesale / dealer,V16,Tobacco,Nursery bed,40300,0.13,8.2,4809.4,Credit,Walk-in,Van delivery
O006025,2026-07-23,C2623,Home gardener,V08,Chilli,Pro-tray,130,1.68,0.0,218.4,UPI,Walk-in,Self pickup
O006026,2026-07-23,C2624,Wholesale / dealer,V09,Chilli,Pro-tray,2200,1.91,8.3,3853.23,Credit,Walk-in,Self pickup
O006027,2026-07-23,C2358,Wholesale / dealer,V01,Chilli,Nursery bed,8200,1.21,11.2,8810.74,Credit,Walk-in,Van delivery
O006028,2026-07-23,C2625,Retail farmer,V10,Chilli,Nursery bed,500,1.07,0.0,535.0,UPI,Walk-in,Self pickup
O006029,2026-07-23,C0727,Retail farmer,V01,Chilli,Pro-tray,1700,1.71,0.0,2907.0,UPI,Walk-in,Self pickup
O006030,2026-07-23,C0581,Wholesale / dealer,V04,Chilli,Pro-tray,8800,1.91,8.4,15396.13,UPI,Walk-in,Van delivery
O006031,2026-07-23,C0219,Retail farmer,V05,Chilli,Pro-tray,3100,1.74,0.0,5394.0,Credit,WhatsApp,Self pickup
O006032,2026-07-23,C2626,Retail farmer,V01,Chilli,Nursery bed,2200,1.17,0.0,2574.0,UPI,Walk-in,Self pickup
O006033,2026-07-23,C0873,Retail farmer,V09,Chilli,Pro-tray,700,1.91,0.0,1337.0,Cash,Phone call,Self pickup
O006034,2026-07-23,C1746,Retail farmer,V07,Chilli,Pro-tray,1300,1.36,0.0,1768.0,Cash,Walk-in,Self pickup
O006035,2026-07-23,C2627,Retail farmer,V07,Chilli,Pro-tray,500,1.36,0.0,680.0,Cash,Walk-in,Self pickup
O006036,2026-07-23,C2628,Retail farmer,V08,Chilli,Nursery bed,1800,1.24,0.0,2232.0,UPI,Phone call,Self pickup
O006037,2026-07-23,C0554,Retail farmer,V12,Tomato,Pro-tray,1000,2.02,0.0,2020.0,UPI,Walk-in,Self pickup
O006038,2026-07-23,C2377,Retail farmer,V13,Brinjal,Pro-tray,2000,1.32,0.0,2640.0,UPI,Walk-in,Self pickup
O006039,2026-07-23,C0701,Retail farmer,V13,Brinjal,Pro-tray,1100,1.28,0.0,1408.0,Cash,WhatsApp,Self pickup
O006040,2026-07-23,C2629,Retail farmer,V14,Marigold,Pro-tray,1400,1.99,0.0,2786.0,UPI,Walk-in,Self pickup
O006041,2026-07-23,C2630,Retail farmer,V16,Tobacco,Nursery bed,15200,0.13,2.1,1934.5,Cash,Walk-in,Van delivery
O006042,2026-07-23,C1389,Wholesale / dealer,V16,Tobacco,Nursery bed,76700,0.13,8.4,9133.44,Credit,Walk-in,Van delivery
O006043,2026-07-24,C2631,Retail farmer,V07,Chilli,Pro-tray,1400,1.36,0.0,1904.0,UPI,Walk-in,Van delivery
O006044,2026-07-24,C2632,Retail farmer,V02,Chilli,Pro-tray,2000,1.62,0.0,3240.0,UPI,Walk-in,Self pickup
O006045,2026-07-24,C0465,Retail farmer,V03,Chilli,Pro-tray,800,1.79,0.0,1432.0,Cash,Phone call,Self pickup
O006046,2026-07-24,C0729,Wholesale / dealer,V09,Chilli,Pro-tray,6700,1.86,9.4,11290.57,UPI,Phone call,Self pickup
O006047,2026-07-24,C0806,Retail farmer,V03,Chilli,Pro-tray,400,1.78,0.0,712.0,Cash,Walk-in,Self pickup
O006048,2026-07-24,C0464,Retail farmer,V06,Chilli,Nursery bed,1100,0.97,0.0,1067.0,UPI,Phone call,Self pickup
O006049,2026-07-24,C2484,Wholesale / dealer,V05,Chilli,Pro-tray,5200,1.74,11.0,8052.72,UPI,Phone call,Van delivery
O006050,2026-07-24,C2633,Wholesale / dealer,V06,Chilli,Pro-tray,2300,1.39,9.5,2893.29,Cash,Phone call,Self pickup
O006051,2026-07-24,C0640,Wholesale / dealer,V09,Chilli,Pro-tray,3300,1.85,8.2,5604.39,UPI,Walk-in,Self pickup
O006052,2026-07-24,C2634,Retail farmer,V01,Chilli,Nursery bed,700,1.23,0.0,861.0,Cash,Phone call,Self pickup
O006053,2026-07-24,C2635,Retail farmer,V04,Chilli,Pro-tray,1100,1.9,0.0,2090.0,UPI,Walk-in,Self pickup
O006054,2026-07-24,C0095,Retail farmer,V11,Capsicum,Pro-tray,500,3.55,0.0,1775.0,Cash,Phone call,Self pickup
O006055,2026-07-24,C1093,Wholesale / dealer,V12,Tomato,Pro-tray,2100,1.96,8.7,3757.91,UPI,Walk-in,Self pickup
O006056,2026-07-24,C2636,Retail farmer,V13,Brinjal,Nursery bed,800,0.87,0.0,696.0,UPI,Walk-in,Self pickup
O006057,2026-07-24,C2637,Retail farmer,V15,Marigold,Pro-tray,1300,1.86,0.0,2418.0,UPI,WhatsApp,Self pickup
O006058,2026-07-24,C2638,Retail farmer,V15,Marigold,Pro-tray,1400,1.92,0.0,2688.0,Cash,WhatsApp,Self pickup
O006059,2026-07-24,C2639,Retail farmer,V15,Marigold,Nursery bed,1200,1.38,0.0,1656.0,Credit,WhatsApp,Van delivery
O006060,2026-07-24,C0797,Retail farmer,V14,Marigold,Pro-tray,1200,1.98,0.0,2376.0,Credit,Phone call,Self pickup
O006061,2026-07-24,C2640,Retail farmer,V16,Tobacco,Nursery bed,7300,0.13,3.2,918.63,Credit,Walk-in,Self pickup
O006062,2026-07-24,C0249,Wholesale / dealer,V16,Tobacco,Nursery bed,32500,0.13,9.9,3806.72,UPI,WhatsApp,Van delivery
O006063,2026-07-24,C0034,Retail farmer,V16,Tobacco,Nursery bed,7000,0.13,2.8,884.52,UPI,WhatsApp,Van delivery
O006064,2026-07-25,C2505,Retail farmer,V09,Chilli,Nursery bed,2900,1.29,0.0,3741.0,UPI,Walk-in,Self pickup
O006065,2026-07-25,C0968,Retail farmer,V08,Chilli,Pro-tray,1700,1.66,0.0,2822.0,UPI,WhatsApp,Self pickup
O006066,2026-07-25,C2420,Retail farmer,V02,Chilli,Pro-tray,1300,1.64,0.0,2132.0,UPI,Walk-in,Self pickup
O006067,2026-07-25,C2641,Retail farmer,V03,Chilli,Pro-tray,1100,1.81,0.0,1991.0,UPI,WhatsApp,Self pickup
O006068,2026-07-25,C2642,Retail farmer,V07,Chilli,Nursery bed,3200,0.94,0.0,3008.0,UPI,Walk-in,Self pickup
O006069,2026-07-25,C2618,Retail farmer,V09,Chilli,Nursery bed,1300,1.32,0.0,1716.0,UPI,Phone call,Self pickup
O006070,2026-07-25,C0774,Retail farmer,V06,Chilli,Nursery bed,1200,0.99,0.0,1188.0,Cash,Walk-in,Self pickup
O006071,2026-07-25,C2643,Retail farmer,V09,Chilli,Pro-tray,1500,1.85,0.0,2775.0,UPI,Walk-in,Self pickup
O006072,2026-07-25,C2644,Retail farmer,V01,Chilli,Pro-tray,1700,1.67,0.0,2839.0,Credit,Walk-in,Self pickup
O006073,2026-07-25,C2645,Wholesale / dealer,V08,Chilli,Pro-tray,7300,1.75,8.9,11638.02,Credit,WhatsApp,Van delivery
O006074,2026-07-25,C1392,Retail farmer,V06,Chilli,Nursery bed,500,1.01,0.0,505.0,Cash,Walk-in,Self pickup
O006075,2026-07-25,C1723,Retail farmer,V06,Chilli,Pro-tray,1200,1.41,0.0,1692.0,Cash,WhatsApp,Self pickup
O006076,2026-07-25,C1426,Wholesale / dealer,V01,Chilli,Pro-tray,3000,1.7,9.7,4605.3,Credit,Walk-in,Self pickup
O006077,2026-07-25,C1864,Wholesale / dealer,V06,Chilli,Pro-tray,10400,1.46,10.9,13528.94,Credit,Walk-in,Van delivery
O006078,2026-07-25,C2646,Home gardener,V04,Chilli,Pro-tray,150,1.9,0.0,285.0,UPI,WhatsApp,Self pickup
O006079,2026-07-25,C2647,Retail farmer,V08,Chilli,Nursery bed,700,1.21,0.0,847.0,UPI,Phone call,Self pickup
O006080,2026-07-25,C0928,Wholesale / dealer,V12,Tomato,Pro-tray,12500,1.95,8.7,22254.38,UPI,Walk-in,Self pickup
O006081,2026-07-25,C2648,Home gardener,V12,Tomato,Pro-tray,20,2.01,0.0,40.2,Cash,Walk-in,Self pickup
O006082,2026-07-25,C2251,Retail farmer,V13,Brinjal,Pro-tray,900,1.32,0.0,1188.0,UPI,WhatsApp,Van delivery
O006083,2026-07-25,C0892,Wholesale / dealer,V14,Marigold,Pro-tray,9600,1.99,9.1,17365.54,Credit,Walk-in,Van delivery
O006084,2026-07-25,C2649,Home gardener,V15,Marigold,Pro-tray,180,1.84,0.0,331.2,UPI,Phone call,Self pickup
O006085,2026-07-25,C2650,Retail farmer,V16,Tobacco,Nursery bed,7100,0.14,3.3,961.2,Cash,WhatsApp,Self pickup
O006086,2026-07-25,C2651,Wholesale / dealer,V16,Tobacco,Nursery bed,28600,0.13,10.2,3338.76,UPI,Walk-in,Self pickup
O006087,2026-07-25,C2652,Wholesale / dealer,V16,Tobacco,Nursery bed,24200,0.13,8.9,2866.01,Cash,Phone call,Van delivery
O006088,2026-07-25,C1672,Wholesale / dealer,V16,Tobacco,Nursery bed,18800,0.13,11.5,2162.94,Cash,Walk-in,Van delivery
O006089,2026-07-26,C2231,Wholesale / dealer,V06,Chilli,Pro-tray,5100,1.44,11.4,6506.78,UPI,Phone call,Van delivery
O006090,2026-07-26,C2653,Retail farmer,V01,Chilli,Nursery bed,900,1.18,0.0,1062.0,UPI,WhatsApp,Self pickup
O006091,2026-07-26,C0765,Retail farmer,V07,Chilli,Nursery bed,1200,0.96,0.0,1152.0,UPI,Phone call,Self pickup
O006092,2026-07-26,C2180,Retail farmer,V08,Chilli,Pro-tray,1200,1.72,0.0,2064.0,UPI,Walk-in,Self pickup
O006093,2026-07-26,C2654,Retail farmer,V01,Chilli,Pro-tray,700,1.74,0.0,1218.0,Credit,Walk-in,Van delivery
O006094,2026-07-26,C2435,Retail farmer,V01,Chilli,Pro-tray,1300,1.66,0.0,2158.0,Credit,Phone call,Van delivery
O006095,2026-07-26,C0613,Retail farmer,V01,Chilli,Pro-tray,2500,1.72,0.0,4300.0,UPI,Walk-in,Self pickup
O006096,2026-07-26,C2655,Home gardener,V15,Marigold,Pro-tray,40,1.84,0.0,73.6,Credit,Phone call,Self pickup
O006097,2026-07-26,C2208,Retail farmer,V15,Marigold,Nursery bed,800,1.35,0.0,1080.0,Cash,Phone call,Self pickup
O006098,2026-07-26,C2284,Home gardener,V14,Marigold,Pro-tray,30,1.99,0.0,59.7,Cash,Walk-in,Self pickup
O006099,2026-07-26,C0655,Retail farmer,V14,Marigold,Pro-tray,2000,1.97,0.0,3940.0,UPI,WhatsApp,Self pickup
O006100,2026-07-26,C2656,Home gardener,V14,Marigold,Pro-tray,80,1.94,0.0,155.2,Cash,Walk-in,Van delivery
O006101,2026-07-26,C0579,Wholesale / dealer,V16,Tobacco,Nursery bed,40200,0.13,10.4,4682.5,UPI,WhatsApp,Van delivery
O006102,2026-07-27,C2657,Retail farmer,V10,Chilli,Pro-tray,2700,1.49,0.0,4023.0,Cash,Walk-in,Self pickup
O006103,2026-07-27,C2658,Retail farmer,V07,Chilli,Pro-tray,2300,1.37,0.0,3151.0,Cash,Phone call,Self pickup
